"index","name","rating","price","description","region","href","touroperator","date_tour","nights","type_room","meal","full_price","hotel_name","star","price_hotel","currency","district","city","meters_sea","modified_city","modified_distinct","modified_meters_sea"
726,Jiraporn Hill Resort 3*,"3.7","134 770","Отель в районе пляжа Патонг, в 41 км от аэропорта Пхукета. Предлагает своим гостям открытый бассейн, а также трансфер до пляжа. До торгового центра Jungceylon и ночных заведений на Бангла-роуд — 5 минут езды.","Патонг, Пхукет",https://tourcart.ru/hotel?cd=98899954#!/hotel=jiraporn-hill-resort,Lets Fly,"2025-09-08 00:00:00","8 + 1 нч",standard ,BB - Только завтрак,"149 881 РУБ",Jiraporn Hill Resort,"3",149881.0,РУБ,Патонг,Пхукет,Нет данных,Пхукет,Патонг,
727,Jiraporn Hill Resort 3*,"3.7","134 770","Отель в районе пляжа Патонг, в 41 км от аэропорта Пхукета. Предлагает своим гостям открытый бассейн, а также трансфер до пляжа. До торгового центра Jungceylon и ночных заведений на Бангла-роуд — 5 минут езды.","Патонг, Пхукет",https://tourcart.ru/hotel?cd=98899954#!/hotel=jiraporn-hill-resort,Турплатформа,"2025-09-01 00:00:00","4 + 1 нч",deluxe pool access,BB - Только завтрак,"151 973 РУБ",Jiraporn Hill Resort,"3",151973.0,РУБ,Патонг,Пхукет,Нет данных,Пхукет,Патонг,
728,The Front Village Karon 3*,"4.3","139 646","Отель с просторными уютными номерами и доброжелательной атмосферой недалеко от бухты Патонг. Пляж близко, через дорогу, также недалеко оживленная улица с магазинами, кафе, ресторанами. Хороший вариант для спокойного отдыха всей семьей.","Карон, Пхукет, 200 м до моря",https://tourcart.ru/hotel?cd=98899954#!/hotel=the-front-village-karon,Турплатформа,"2025-09-01 00:00:00","4 + 1 нч",seafront superior,BB - Только завтрак,"139 646 РУБ",The Front Village Karon,"3",139646.0,РУБ,Карон,Пхукет,"200 м",Пхукет,Карон,"200 м"
729,The Front Village Karon 3*,"4.3","139 646","Отель с просторными уютными номерами и доброжелательной атмосферой недалеко от бухты Патонг. Пляж близко, через дорогу, также недалеко оживленная улица с магазинами, кафе, ресторанами. Хороший вариант для спокойного отдыха всей семьей.","Карон, Пхукет, 200 м до моря",https://tourcart.ru/hotel?cd=98899954#!/hotel=the-front-village-karon,Турплатформа,"2025-09-01 00:00:00","4 + 1 нч",seafront superior,BB - Только завтрак,"149 673 РУБ",The Front Village Karon,"3",149673.0,РУБ,Карон,Пхукет,"200 м",Пхукет,Карон,"200 м"
730,The Front Village Karon 3*,"4.3","139 646","Отель с просторными уютными номерами и доброжелательной атмосферой недалеко от бухты Патонг. Пляж близко, через дорогу, также недалеко оживленная улица с магазинами, кафе, ресторанами. Хороший вариант для спокойного отдыха всей семьей.","Карон, Пхукет, 200 м до моря",https://tourcart.ru/hotel?cd=98899954#!/hotel=the-front-village-karon,TezTour,"2025-09-04 00:00:00","7 нч",sea front superior,BB - Только завтрак,"154 565 РУБ",The Front Village Karon,"3",154565.0,РУБ,Карон,Пхукет,"200 м",Пхукет,Карон,"200 м"
731,The Front Village Karon 3*,"4.3","139 646","Отель с просторными уютными номерами и доброжелательной атмосферой недалеко от бухты Патонг. Пляж близко, через дорогу, также недалеко оживленная улица с магазинами, кафе, ресторанами. Хороший вариант для спокойного отдыха всей семьей.","Карон, Пхукет, 200 м до моря",https://tourcart.ru/hotel?cd=98899954#!/hotel=the-front-village-karon,Lets Fly,"2025-09-08 00:00:00","8 + 1 нч",seafront superior,BB - Только завтрак,"155 828 РУБ",The Front Village Karon,"3",155828.0,РУБ,Карон,Пхукет,"200 м",Пхукет,Карон,"200 м"
732,The Front Village Karon 3*,"4.3","139 646","Отель с просторными уютными номерами и доброжелательной атмосферой недалеко от бухты Патонг. Пляж близко, через дорогу, также недалеко оживленная улица с магазинами, кафе, ресторанами. Хороший вариант для спокойного отдыха всей семьей.","Карон, Пхукет, 200 м до моря",https://tourcart.ru/hotel?cd=98899954#!/hotel=the-front-village-karon,Lets Fly,"2025-09-08 00:00:00","9 + 1 нч",seafront superior,BB - Только завтрак,"158 739 РУБ",The Front Village Karon,"3",158739.0,РУБ,Карон,Пхукет,"200 м",Пхукет,Карон,"200 м"
733,The Front Village Karon 3*,"4.3","139 646","Отель с просторными уютными номерами и доброжелательной атмосферой недалеко от бухты Патонг. Пляж близко, через дорогу, также недалеко оживленная улица с магазинами, кафе, ресторанами. Хороший вариант для спокойного отдыха всей семьей.","Карон, Пхукет, 200 м до моря",https://tourcart.ru/hotel?cd=98899954#!/hotel=the-front-village-karon,Lets Fly,"2025-09-08 00:00:00","8 + 1 нч",seafront superior,BB - Только завтрак,"159 428 РУБ",The Front Village Karon,"3",159428.0,РУБ,Карон,Пхукет,"200 м",Пхукет,Карон,"200 м"
734,The Front Village Karon 3*,"4.3","139 646","Отель с просторными уютными номерами и доброжелательной атмосферой недалеко от бухты Патонг. Пляж близко, через дорогу, также недалеко оживленная улица с магазинами, кафе, ресторанами. Хороший вариант для спокойного отдыха всей семьей.","Карон, Пхукет, 200 м до моря",https://tourcart.ru/hotel?cd=98899954#!/hotel=the-front-village-karon,Space Travel,"2025-09-05 00:00:00","5 + 1 нч",seafront superior,BB - Только завтрак,"159 482 РУБ",The Front Village Karon,"3",159482.0,РУБ,Карон,Пхукет,"200 м",Пхукет,Карон,"200 м"
735,The Front Village Karon 3*,"4.3","139 646","Отель с просторными уютными номерами и доброжелательной атмосферой недалеко от бухты Патонг. Пляж близко, через дорогу, также недалеко оживленная улица с магазинами, кафе, ресторанами. Хороший вариант для спокойного отдыха всей семьей.","Карон, Пхукет, 200 м до моря",https://tourcart.ru/hotel?cd=98899954#!/hotel=the-front-village-karon,Турплатформа,"2025-09-01 00:00:00","4 + 1 нч",waterfront deluxe,BB - Только завтрак,"162 000 РУБ",The Front Village Karon,"3",162000.0,РУБ,Карон,Пхукет,"200 м",Пхукет,Карон,"200 м"
736,The Front Village Karon 3*,"4.3","139 646","Отель с просторными уютными номерами и доброжелательной атмосферой недалеко от бухты Патонг. Пляж близко, через дорогу, также недалеко оживленная улица с магазинами, кафе, ресторанами. Хороший вариант для спокойного отдыха всей семьей.","Карон, Пхукет, 200 м до моря",https://tourcart.ru/hotel?cd=98899954#!/hotel=the-front-village-karon,Lets Fly,"2025-09-08 00:00:00","9 + 1 нч",seafront superior,BB - Только завтрак,"162 451 РУБ",The Front Village Karon,"3",162451.0,РУБ,Карон,Пхукет,"200 м",Пхукет,Карон,"200 м"
737,The Front Village Karon 3*,"4.3","139 646","Отель с просторными уютными номерами и доброжелательной атмосферой недалеко от бухты Патонг. Пляж близко, через дорогу, также недалеко оживленная улица с магазинами, кафе, ресторанами. Хороший вариант для спокойного отдыха всей семьей.","Карон, Пхукет, 200 м до моря",https://tourcart.ru/hotel?cd=98899954#!/hotel=the-front-village-karon,Турплатформа,"2025-09-01 00:00:00","4 + 1 нч",waterfront deluxe,BB - Только завтрак,"163 196 РУБ",The Front Village Karon,"3",163196.0,РУБ,Карон,Пхукет,"200 м",Пхукет,Карон,"200 м"
738,Ravindra Beach Resort & Spa 5*,"4.7","137 713","Отель на первой береговой линии, к югу от пляжа Джомтьен и примерно в 20 минутах езды от центра Паттайи. Окружен тропическим садом. Рекомендован как для спокойного семейного отдыха, так и для молодежи. Состоит из шести шестиэтажных корпусов и пяти одноэтажных вилл.","На Джомтьен, Паттайя, 50 м до моря",https://tourcart.ru/hotel?cd=98899954#!/hotel=ravindra-beach-resort-spa,Турплатформа,"2025-09-01 00:00:00","4 + 1 нч",superior,BB - Только завтрак,"137 713 РУБ",Ravindra Beach Resort & Spa,"5",137713.0,РУБ,На Джомтьен,Паттайя,"50 м",Паттайя,На Джомтьен,"50 м"
739,Ravindra Beach Resort & Spa 5*,"4.7","137 713","Отель на первой береговой линии, к югу от пляжа Джомтьен и примерно в 20 минутах езды от центра Паттайи. Окружен тропическим садом. Рекомендован как для спокойного семейного отдыха, так и для молодежи. Состоит из шести шестиэтажных корпусов и пяти одноэтажных вилл.","На Джомтьен, Паттайя, 50 м до моря",https://tourcart.ru/hotel?cd=98899954#!/hotel=ravindra-beach-resort-spa,Турплатформа,"2025-09-01 00:00:00","4 + 1 нч",deluxe,BB - Только завтрак,"143 417 РУБ",Ravindra Beach Resort & Spa,"5",143417.0,РУБ,На Джомтьен,Паттайя,"50 м",Паттайя,На Джомтьен,"50 м"
740,Ravindra Beach Resort & Spa 5*,"4.7","137 713","Отель на первой береговой линии, к югу от пляжа Джомтьен и примерно в 20 минутах езды от центра Паттайи. Окружен тропическим садом. Рекомендован как для спокойного семейного отдыха, так и для молодежи. Состоит из шести шестиэтажных корпусов и пяти одноэтажных вилл.","На Джомтьен, Паттайя, 50 м до моря",https://tourcart.ru/hotel?cd=98899954#!/hotel=ravindra-beach-resort-spa,Турплатформа,"2025-09-01 00:00:00","4 + 1 нч",superior,BB - Только завтрак,"146 269 РУБ",Ravindra Beach Resort & Spa,"5",146269.0,РУБ,На Джомтьен,Паттайя,"50 м",Паттайя,На Джомтьен,"50 м"
741,Ravindra Beach Resort & Spa 5*,"4.7","137 713","Отель на первой береговой линии, к югу от пляжа Джомтьен и примерно в 20 минутах езды от центра Паттайи. Окружен тропическим садом. Рекомендован как для спокойного семейного отдыха, так и для молодежи. Состоит из шести шестиэтажных корпусов и пяти одноэтажных вилл.","На Джомтьен, Паттайя, 50 м до моря",https://tourcart.ru/hotel?cd=98899954#!/hotel=ravindra-beach-resort-spa,Турплатформа,"2025-09-01 00:00:00","4 + 1 нч",deluxe family,BB - Только завтрак,"148 017 РУБ",Ravindra Beach Resort & Spa,"5",148017.0,РУБ,На Джомтьен,Паттайя,"50 м",Паттайя,На Джомтьен,"50 м"
742,Ravindra Beach Resort & Spa 5*,"4.7","137 713","Отель на первой береговой линии, к югу от пляжа Джомтьен и примерно в 20 минутах езды от центра Паттайи. Окружен тропическим садом. Рекомендован как для спокойного семейного отдыха, так и для молодежи. Состоит из шести шестиэтажных корпусов и пяти одноэтажных вилл.","На Джомтьен, Паттайя, 50 м до моря",https://tourcart.ru/hotel?cd=98899954#!/hotel=ravindra-beach-resort-spa,Турплатформа,"2025-09-01 00:00:00","4 + 1 нч",deluxe,BB - Только завтрак,"151 973 РУБ",Ravindra Beach Resort & Spa,"5",151973.0,РУБ,На Джомтьен,Паттайя,"50 м",Паттайя,На Джомтьен,"50 м"
743,Ravindra Beach Resort & Spa 5*,"4.7","137 713","Отель на первой береговой линии, к югу от пляжа Джомтьен и примерно в 20 минутах езды от центра Паттайи. Окружен тропическим садом. Рекомендован как для спокойного семейного отдыха, так и для молодежи. Состоит из шести шестиэтажных корпусов и пяти одноэтажных вилл.","На Джомтьен, Паттайя, 50 м до моря",https://tourcart.ru/hotel?cd=98899954#!/hotel=ravindra-beach-resort-spa,Турплатформа,"2025-09-01 00:00:00","4 + 1 нч",deluxe,BB - Только завтрак,"152 249 РУБ",Ravindra Beach Resort & Spa,"5",152249.0,РУБ,На Джомтьен,Паттайя,"50 м",Паттайя,На Джомтьен,"50 м"
744,Ravindra Beach Resort & Spa 5*,"4.7","137 713","Отель на первой береговой линии, к югу от пляжа Джомтьен и примерно в 20 минутах езды от центра Паттайи. Окружен тропическим садом. Рекомендован как для спокойного семейного отдыха, так и для молодежи. Состоит из шести шестиэтажных корпусов и пяти одноэтажных вилл.","На Джомтьен, Паттайя, 50 м до моря",https://tourcart.ru/hotel?cd=98899954#!/hotel=ravindra-beach-resort-spa,Турплатформа,"2025-09-01 00:00:00","4 + 1 нч",deluxe family,BB - Только завтрак,"156 388 РУБ",Ravindra Beach Resort & Spa,"5",156388.0,РУБ,На Джомтьен,Паттайя,"50 м",Паттайя,На Джомтьен,"50 м"
745,Ravindra Beach Resort & Spa 5*,"4.7","137 713","Отель на первой береговой линии, к югу от пляжа Джомтьен и примерно в 20 минутах езды от центра Паттайи. Окружен тропическим садом. Рекомендован как для спокойного семейного отдыха, так и для молодежи. Состоит из шести шестиэтажных корпусов и пяти одноэтажных вилл.","На Джомтьен, Паттайя, 50 м до моря",https://tourcart.ru/hotel?cd=98899954#!/hotel=ravindra-beach-resort-spa,Турплатформа,"2025-09-01 00:00:00","4 + 1 нч",deluxe triple,BB - Только завтрак,"159 884 РУБ",Ravindra Beach Resort & Spa,"5",159884.0,РУБ,На Джомтьен,Паттайя,"50 м",Паттайя,На Джомтьен,"50 м"
746,Ravindra Beach Resort & Spa 5*,"4.7","137 713","Отель на первой береговой линии, к югу от пляжа Джомтьен и примерно в 20 минутах езды от центра Паттайи. Окружен тропическим садом. Рекомендован как для спокойного семейного отдыха, так и для молодежи. Состоит из шести шестиэтажных корпусов и пяти одноэтажных вилл.","На Джомтьен, Паттайя, 50 м до моря",https://tourcart.ru/hotel?cd=98899954#!/hotel=ravindra-beach-resort-spa,Турплатформа,"2025-09-01 00:00:00","4 + 1 нч",deluxe triple,BB - Только завтрак,"168 440 РУБ",Ravindra Beach Resort & Spa,"5",168440.0,РУБ,На Джомтьен,Паттайя,"50 м",Паттайя,На Джомтьен,"50 м"
747,Ravindra Beach Resort & Spa 5*,"4.7","137 713","Отель на первой береговой линии, к югу от пляжа Джомтьен и примерно в 20 минутах езды от центра Паттайи. Окружен тропическим садом. Рекомендован как для спокойного семейного отдыха, так и для молодежи. Состоит из шести шестиэтажных корпусов и пяти одноэтажных вилл.","На Джомтьен, Паттайя, 50 м до моря",https://tourcart.ru/hotel?cd=98899954#!/hotel=ravindra-beach-resort-spa,Турплатформа,"2025-09-01 00:00:00","4 + 1 нч",family suite 1 bedroom,BB - Только завтрак,"169 359 РУБ",Ravindra Beach Resort & Spa,"5",169359.0,РУБ,На Джомтьен,Паттайя,"50 м",Паттайя,На Джомтьен,"50 м"
748,Mida Grande Villas Phuket (Ex. Mida Grand Resort Phuket) 5*,"4.1","158 505","Курортный отель в тихом месте, откуда открывается живописный вид на пляж Сурин и пляж Бангтао, с легким доступом с главной дороге. Дизайн выполнен в стиле Modern Sukhothai, сочетающем классический тайский стиль с современными элементами.","Пхукет, 700 м до моря",https://tourcart.ru/hotel?cd=98899954#!/hotel=mida-grand-resort-phuket,Турплатформа,"2025-09-01 00:00:00","4 + 1 нч",deluxe room,BB - Только завтрак,"158 505 РУБ",Mida Grande Villas Phuket (Ex. Mida Grand Resort Phuket),"5",158505.0,РУБ,Пхукет,"700 м до моря",Нет данных,Пхукет,,"700 м"
749,Mida Grande Villas Phuket (Ex. Mida Grand Resort Phuket) 5*,"4.1","158 505","Курортный отель в тихом месте, откуда открывается живописный вид на пляж Сурин и пляж Бангтао, с легким доступом с главной дороге. Дизайн выполнен в стиле Modern Sukhothai, сочетающем классический тайский стиль с современными элементами.","Пхукет, 700 м до моря",https://tourcart.ru/hotel?cd=98899954#!/hotel=mida-grand-resort-phuket,Турплатформа,"2025-09-01 00:00:00","4 + 1 нч",deluxe ocean view,BB - Только завтрак,"166 140 РУБ",Mida Grande Villas Phuket (Ex. Mida Grand Resort Phuket),"5",166140.0,РУБ,Пхукет,"700 м до моря",Нет данных,Пхукет,,"700 м"
750,Mida Grande Villas Phuket (Ex. Mida Grand Resort Phuket) 5*,"4.1","158 505","Курортный отель в тихом месте, откуда открывается живописный вид на пляж Сурин и пляж Бангтао, с легким доступом с главной дороге. Дизайн выполнен в стиле Modern Sukhothai, сочетающем классический тайский стиль с современными элементами.","Пхукет, 700 м до моря",https://tourcart.ru/hotel?cd=98899954#!/hotel=mida-grand-resort-phuket,Турплатформа,"2025-09-01 00:00:00","4 + 1 нч",deluxe room,BB - Только завтрак,"168 347 РУБ",Mida Grande Villas Phuket (Ex. Mida Grand Resort Phuket),"5",168347.0,РУБ,Пхукет,"700 м до моря",Нет данных,Пхукет,,"700 м"
751,Mida Grande Villas Phuket (Ex. Mida Grand Resort Phuket) 5*,"4.1","158 505","Курортный отель в тихом месте, откуда открывается живописный вид на пляж Сурин и пляж Бангтао, с легким доступом с главной дороге. Дизайн выполнен в стиле Modern Sukhothai, сочетающем классический тайский стиль с современными элементами.","Пхукет, 700 м до моря",https://tourcart.ru/hotel?cd=98899954#!/hotel=mida-grand-resort-phuket,TezTour,"2025-09-04 00:00:00","7 нч",deluxe room,BB - Только завтрак,"178 906 РУБ",Mida Grande Villas Phuket (Ex. Mida Grand Resort Phuket),"5",178906.0,РУБ,Пхукет,"700 м до моря",Нет данных,Пхукет,,"700 м"
752,Mida Grande Villas Phuket (Ex. Mida Grand Resort Phuket) 5*,"4.1","158 505","Курортный отель в тихом месте, откуда открывается живописный вид на пляж Сурин и пляж Бангтао, с легким доступом с главной дороге. Дизайн выполнен в стиле Modern Sukhothai, сочетающем классический тайский стиль с современными элементами.","Пхукет, 700 м до моря",https://tourcart.ru/hotel?cd=98899954#!/hotel=mida-grand-resort-phuket,Biblioglobus,"2025-09-05 00:00:00","6 нч",deluxe room,BB - Только завтрак,"232 706 РУБ",Mida Grande Villas Phuket (Ex. Mida Grand Resort Phuket),"5",232706.0,РУБ,Пхукет,"700 м до моря",Нет данных,Пхукет,,"700 м"
753,Mida Grande Villas Phuket (Ex. Mida Grand Resort Phuket) 5*,"4.1","158 505","Курортный отель в тихом месте, откуда открывается живописный вид на пляж Сурин и пляж Бангтао, с легким доступом с главной дороге. Дизайн выполнен в стиле Modern Sukhothai, сочетающем классический тайский стиль с современными элементами.","Пхукет, 700 м до моря",https://tourcart.ru/hotel?cd=98899954#!/hotel=mida-grand-resort-phuket,Biblioglobus,"2025-09-06 00:00:00","6 нч",deluxe room,BB - Только завтрак,"232 706 РУБ",Mida Grande Villas Phuket (Ex. Mida Grand Resort Phuket),"5",232706.0,РУБ,Пхукет,"700 м до моря",Нет данных,Пхукет,,"700 м"
754,Mida Grande Villas Phuket (Ex. Mida Grand Resort Phuket) 5*,"4.1","158 505","Курортный отель в тихом месте, откуда открывается живописный вид на пляж Сурин и пляж Бангтао, с легким доступом с главной дороге. Дизайн выполнен в стиле Modern Sukhothai, сочетающем классический тайский стиль с современными элементами.","Пхукет, 700 м до моря",https://tourcart.ru/hotel?cd=98899954#!/hotel=mida-grand-resort-phuket,Biblioglobus,"2025-09-08 00:00:00","6 нч",deluxe room,BB - Только завтрак,"232 706 РУБ",Mida Grande Villas Phuket (Ex. Mida Grand Resort Phuket),"5",232706.0,РУБ,Пхукет,"700 м до моря",Нет данных,Пхукет,,"700 м"
755,Mida Grande Villas Phuket (Ex. Mida Grand Resort Phuket) 5*,"4.1","158 505","Курортный отель в тихом месте, откуда открывается живописный вид на пляж Сурин и пляж Бангтао, с легким доступом с главной дороге. Дизайн выполнен в стиле Modern Sukhothai, сочетающем классический тайский стиль с современными элементами.","Пхукет, 700 м до моря",https://tourcart.ru/hotel?cd=98899954#!/hotel=mida-grand-resort-phuket,Biblioglobus,"2025-09-09 00:00:00","6 нч",deluxe room,BB - Только завтрак,"232 706 РУБ",Mida Grande Villas Phuket (Ex. Mida Grand Resort Phuket),"5",232706.0,РУБ,Пхукет,"700 м до моря",Нет данных,Пхукет,,"700 м"
756,Mida Grande Villas Phuket (Ex. Mida Grand Resort Phuket) 5*,"4.1","158 505","Курортный отель в тихом месте, откуда открывается живописный вид на пляж Сурин и пляж Бангтао, с легким доступом с главной дороге. Дизайн выполнен в стиле Modern Sukhothai, сочетающем классический тайский стиль с современными элементами.","Пхукет, 700 м до моря",https://tourcart.ru/hotel?cd=98899954#!/hotel=mida-grand-resort-phuket,Biblioglobus,"2025-09-07 00:00:00","6 нч",deluxe room,BB - Только завтрак,"234 070 РУБ",Mida Grande Villas Phuket (Ex. Mida Grand Resort Phuket),"5",234070.0,РУБ,Пхукет,"700 м до моря",Нет данных,Пхукет,,"700 м"
757,Mida Grande Villas Phuket (Ex. Mida Grand Resort Phuket) 5*,"4.1","158 505","Курортный отель в тихом месте, откуда открывается живописный вид на пляж Сурин и пляж Бангтао, с легким доступом с главной дороге. Дизайн выполнен в стиле Modern Sukhothai, сочетающем классический тайский стиль с современными элементами.","Пхукет, 700 м до моря",https://tourcart.ru/hotel?cd=98899954#!/hotel=mida-grand-resort-phuket,Biblioglobus,"2025-09-05 00:00:00","6 нч",deluxe ocean view,BB - Только завтрак,"242 167 РУБ",Mida Grande Villas Phuket (Ex. Mida Grand Resort Phuket),"5",242167.0,РУБ,Пхукет,"700 м до моря",Нет данных,Пхукет,,"700 м"
758,Casa Del M Patong Beach 4*,"3.9","137 898","Отель в тихом месте на живописном склоне холма среди пышной рощи, в 5 минутах езды от пляжа Патонг. Размещение в комплексе двух четырех- и пятиэтажных зданий. Элегантные, просторные номера в современном стиле, пол отделан мрамором, сквозь окна проникает большое количество дневного света.","Патонг, Пхукет",https://tourcart.ru/hotel?cd=98899954#!/hotel=the-m-resort,Турплатформа,"2025-09-01 00:00:00","4 + 1 нч",superior,BB - Только завтрак,"137 898 РУБ",Casa Del M Patong Beach,"4",137898.0,РУБ,Патонг,Пхукет,Нет данных,Пхукет,Патонг,
759,Casa Del M Patong Beach 4*,"3.9","137 898","Отель в тихом месте на живописном склоне холма среди пышной рощи, в 5 минутах езды от пляжа Патонг. Размещение в комплексе двух четырех- и пятиэтажных зданий. Элегантные, просторные номера в современном стиле, пол отделан мрамором, сквозь окна проникает большое количество дневного света.","Патонг, Пхукет",https://tourcart.ru/hotel?cd=98899954#!/hotel=the-m-resort,Турплатформа,"2025-09-01 00:00:00","4 + 1 нч",deluxe room,BB - Только завтрак,"139 646 РУБ",Casa Del M Patong Beach,"4",139646.0,РУБ,Патонг,Пхукет,Нет данных,Пхукет,Патонг,
760,Casa Del M Patong Beach 4*,"3.9","137 898","Отель в тихом месте на живописном склоне холма среди пышной рощи, в 5 минутах езды от пляжа Патонг. Размещение в комплексе двух четырех- и пятиэтажных зданий. Элегантные, просторные номера в современном стиле, пол отделан мрамором, сквозь окна проникает большое количество дневного света.","Патонг, Пхукет",https://tourcart.ru/hotel?cd=98899954#!/hotel=the-m-resort,Турплатформа,"2025-09-01 00:00:00","4 + 1 нч",premier pool access,BB - Только завтрак,"145 073 РУБ",Casa Del M Patong Beach,"4",145073.0,РУБ,Патонг,Пхукет,Нет данных,Пхукет,Патонг,
761,Casa Del M Patong Beach 4*,"3.9","137 898","Отель в тихом месте на живописном склоне холма среди пышной рощи, в 5 минутах езды от пляжа Патонг. Размещение в комплексе двух четырех- и пятиэтажных зданий. Элегантные, просторные номера в современном стиле, пол отделан мрамором, сквозь окна проникает большое количество дневного света.","Патонг, Пхукет",https://tourcart.ru/hotel?cd=98899954#!/hotel=the-m-resort,Турплатформа,"2025-09-01 00:00:00","4 + 1 нч",superior,Без питания,"147 189 РУБ",Casa Del M Patong Beach,"4",147189.0,РУБ,Патонг,Пхукет,Нет данных,Пхукет,Патонг,
762,Casa Del M Patong Beach 4*,"3.9","137 898","Отель в тихом месте на живописном склоне холма среди пышной рощи, в 5 минутах езды от пляжа Патонг. Размещение в комплексе двух четырех- и пятиэтажных зданий. Элегантные, просторные номера в современном стиле, пол отделан мрамором, сквозь окна проникает большое количество дневного света.","Патонг, Пхукет",https://tourcart.ru/hotel?cd=98899954#!/hotel=the-m-resort,Интурист,"2025-09-08 00:00:00","7 нч",superior,Без питания,"147 264 РУБ",Casa Del M Patong Beach,"4",147264.0,РУБ,Патонг,Пхукет,Нет данных,Пхукет,Патонг,
763,Casa Del M Patong Beach 4*,"3.9","137 898","Отель в тихом месте на живописном склоне холма среди пышной рощи, в 5 минутах езды от пляжа Патонг. Размещение в комплексе двух четырех- и пятиэтажных зданий. Элегантные, просторные номера в современном стиле, пол отделан мрамором, сквозь окна проникает большое количество дневного света.","Патонг, Пхукет",https://tourcart.ru/hotel?cd=98899954#!/hotel=the-m-resort,Интурист,"2025-09-10 00:00:00","7 нч",superior,Без питания,"147 264 РУБ",Casa Del M Patong Beach,"4",147264.0,РУБ,Патонг,Пхукет,Нет данных,Пхукет,Патонг,
764,Casa Del M Patong Beach 4*,"3.9","137 898","Отель в тихом месте на живописном склоне холма среди пышной рощи, в 5 минутах езды от пляжа Патонг. Размещение в комплексе двух четырех- и пятиэтажных зданий. Элегантные, просторные номера в современном стиле, пол отделан мрамором, сквозь окна проникает большое количество дневного света.","Патонг, Пхукет",https://tourcart.ru/hotel?cd=98899954#!/hotel=the-m-resort,Интурист,"2025-09-04 00:00:00","7 нч",superior,Без питания,"147 818 РУБ",Casa Del M Patong Beach,"4",147818.0,РУБ,Патонг,Пхукет,Нет данных,Пхукет,Патонг,
765,Casa Del M Patong Beach 4*,"3.9","137 898","Отель в тихом месте на живописном склоне холма среди пышной рощи, в 5 минутах езды от пляжа Патонг. Размещение в комплексе двух четырех- и пятиэтажных зданий. Элегантные, просторные номера в современном стиле, пол отделан мрамором, сквозь окна проникает большое количество дневного света.","Патонг, Пхукет",https://tourcart.ru/hotel?cd=98899954#!/hotel=the-m-resort,Турплатформа,"2025-09-01 00:00:00","4 + 1 нч",superior,BB - Только завтрак,"147 925 РУБ",Casa Del M Patong Beach,"4",147925.0,РУБ,Патонг,Пхукет,Нет данных,Пхукет,Патонг,
766,Casa Del M Patong Beach 4*,"3.9","137 898","Отель в тихом месте на живописном склоне холма среди пышной рощи, в 5 минутах езды от пляжа Патонг. Размещение в комплексе двух четырех- и пятиэтажных зданий. Элегантные, просторные номера в современном стиле, пол отделан мрамором, сквозь окна проникает большое количество дневного света.","Патонг, Пхукет",https://tourcart.ru/hotel?cd=98899954#!/hotel=the-m-resort,Интурист,"2025-09-06 00:00:00","7 нч",superior,Без питания,"148 502 РУБ",Casa Del M Patong Beach,"4",148502.0,РУБ,Патонг,Пхукет,Нет данных,Пхукет,Патонг,
767,Casa Del M Patong Beach 4*,"3.9","137 898","Отель в тихом месте на живописном склоне холма среди пышной рощи, в 5 минутах езды от пляжа Патонг. Размещение в комплексе двух четырех- и пятиэтажных зданий. Элегантные, просторные номера в современном стиле, пол отделан мрамором, сквозь окна проникает большое количество дневного света.","Патонг, Пхукет",https://tourcart.ru/hotel?cd=98899954#!/hotel=the-m-resort,Турплатформа,"2025-09-01 00:00:00","4 + 1 нч",deluxe room,Без питания,"149 029 РУБ",Casa Del M Patong Beach,"4",149029.0,РУБ,Патонг,Пхукет,Нет данных,Пхукет,Патонг,
768,Le Meridien Khao Lak Resort & Spa (Ex. Bangsak Merlin Resort) 5*,"4.8","171 777","Спа-отель на курорте Као Лак, на уединенном белом песчаном пляже Бангсак. Бассейны, рестораны, бары, спа-центр, детский клуб, развлекательные мероприятия, прямой выход на пляж. Номера оформлены в современном стиле. Для спокойного отдыха.","Као Лак, 150 м до моря",https://tourcart.ru/hotel?cd=98899954#!/hotel=le-meridien-khao-lak-resort-spa-5,Мальдивиана,"2025-09-03 00:00:00","7 нч",guest pool view,BB - Только завтрак,"171 777 РУБ",Le Meridien Khao Lak Resort & Spa (Ex. Bangsak Merlin Resort),"5",171777.0,РУБ,Као Лак,"150 м до моря",Нет данных,Као Лак,Као Лак,"150 м"
769,Le Meridien Khao Lak Resort & Spa (Ex. Bangsak Merlin Resort) 5*,"4.8","171 777","Спа-отель на курорте Као Лак, на уединенном белом песчаном пляже Бангсак. Бассейны, рестораны, бары, спа-центр, детский клуб, развлекательные мероприятия, прямой выход на пляж. Номера оформлены в современном стиле. Для спокойного отдыха.","Као Лак, 150 м до моря",https://tourcart.ru/hotel?cd=98899954#!/hotel=le-meridien-khao-lak-resort-spa-5,Space Travel,"2025-09-05 00:00:00","5 + 1 нч",guest pool view,BB - Только завтрак,"173 898 РУБ",Le Meridien Khao Lak Resort & Spa (Ex. Bangsak Merlin Resort),"5",173898.0,РУБ,Као Лак,"150 м до моря",Нет данных,Као Лак,Као Лак,"150 м"
